#license: "https://creativecommons.org/publicdomain/zero/1.0/"
#mapping_tool: "https://github.com/cmungall/rdf_matcher"
#mapping_date: "2021-07-08"
#curie_map:
#  ECOCORE: "http://purl.obolibrary.org/obo/ECOCORE_"
#  MICRO: "http://purl.obolibrary.org/obo/MICRO_"
#  OBA: "http://purl.obolibrary.org/obo/OBA_"
#  OMP: "http://purl.obolibrary.org/obo/OMP_"
#  PATO: "http://purl.obolibrary.org/obo/PATO_"
#  dc: "http://purl.org/dc/elements/1.1/"
#  dcterms: "http://purl.org/dc/terms/"
#  foaf: "http://xmlns.com/foaf/0.1/"
#  oio: "http://www.geneontology.org/formats/oboInOwl#"
#  owl: "http://www.w3.org/2002/07/owl#"
#  rdf: "http://www.w3.org/1999/02/22-rdf-syntax-ns#"
#  skos: "http://www.w3.org/2004/02/skos/core#"
#  xsd: "http://www.w3.org/2001/XMLSchema#"
subject_id	subject_label	predicate_id	object_id	object_label	match_type	subject_source	object_source	mapping_tool	confidence	subject_match_field	object_match_field	subject_category	object_category	match_string	match_category	comment
MICRO:0000374	tetrad	owl:equivalentClass	OMP:0000119	tetrad	Lexical|Flattening	MICRO	OMP	rdf_matcher	0.39750105926563917	rdfs:label	rdfs:label	tetrad	microbial_phenotype	tetrad	unique	.
MICRO:0001446	autotroph	owl:equivalentClass	ECOCORE:00000023	autotroph	Lexical	MICRO	ECOCORE	rdf_matcher	0.48267825516781476	rdfs:label	rdfs:label	prokaryotic metabolically differentiated cell	entity	autotroph	many_to_one	.
MICRO:0001446	autotroph	owl:equivalentClass	ECOCORE:00000023	autotroph	Lexical|Stemming	MICRO	ECOCORE	rdf_matcher	0.39750105926563917	rdfs:label	rdfs:label	prokaryotic metabolically differentiated cell	entity	autotroph	many_to_one	.
MICRO:0001446	autotroph	owl:equivalentClass	ECOCORE:00000023	autotroph	Lexical|Flattening	MICRO	ECOCORE	rdf_matcher	0.24805074696865662	rdfs:label	rdfs:label	prokaryotic metabolically differentiated cell	entity	autotroph	many_to_one	.
OMP:0000154	undulate margin	owl:equivalentClass	MICRO:0000339	undulate colony	Lexical|Flattening	OMP	MICRO	rdf_matcher	0.1255586653340269	rdfs:label	oio:hasBroadSynonym	microbial_phenotype	distinctly shaped colony	marginundulate	unique	.
OMP:0000154	undulate margin	owl:equivalentClass	MICRO:0000339	undulate colony	Lexical	OMP	MICRO	rdf_matcher	0.28882627939393013	rdfs:label	oio:hasBroadSynonym	microbial_phenotype	distinctly shaped colony	undulate margin	unique	.
OMP:0000154	undulate margin	owl:equivalentClass	MICRO:0000339	undulate colony	Lexical|Stemming	OMP	MICRO	rdf_matcher	0.22310461320426228	rdfs:label	oio:hasBroadSynonym	microbial_phenotype	distinctly shaped colony	undulate margin	unique	.
PATO:0000955	fertile	owl:equivalentClass	OBA:VT0005410	fertilization trait	Lexical|Stemming	PATO	OBA	rdf_matcher	0.39750105926563917	rdfs:label	rdfs:label	quality	entity	fertil	many_to_many	.
PATO:0000955	fertile	owl:equivalentClass	OBA:VT0010464	fertility trait	Lexical|Stemming	PATO	OBA	rdf_matcher	0.39750105926563917	rdfs:label	rdfs:label	quality	entity	fertil	many_to_many	.
MICRO:0001456	autotrophic	owl:equivalentClass	ECOCORE:00000023	autotroph	Lexical|Stemming	MICRO	ECOCORE	rdf_matcher	0.39750105926563917	rdfs:label	rdfs:label	prokaryotic metabolic quality	entity	autotroph	many_to_one	.
ECOCORE:00000125	photoorganoheterotroph	owl:equivalentClass	MICRO:0001512	photoorganoheterotroph	Lexical	ECOCORE	MICRO	rdf_matcher	0.48267825516781476	rdfs:label	rdfs:label	entity	prokaryotic metabolically differentiated cell	photoorganoheterotroph	one_to_many	.
ECOCORE:00000125	photoorganoheterotroph	owl:equivalentClass	MICRO:0001487	photoorganoheterotrophic	Lexical|Stemming	ECOCORE	MICRO	rdf_matcher	0.39750105926563917	rdfs:label	rdfs:label	entity	prokaryotic metabolic quality	photoorganoheterotroph	one_to_many	.
ECOCORE:00000125	photoorganoheterotroph	owl:equivalentClass	MICRO:0001512	photoorganoheterotroph	Lexical|Stemming	ECOCORE	MICRO	rdf_matcher	0.39750105926563917	rdfs:label	rdfs:label	entity	prokaryotic metabolically differentiated cell	photoorganoheterotroph	one_to_many	.
ECOCORE:00000125	photoorganoheterotroph	owl:equivalentClass	MICRO:0001512	photoorganoheterotroph	Lexical|Flattening	ECOCORE	MICRO	rdf_matcher	0.24805074696865662	rdfs:label	rdfs:label	entity	prokaryotic metabolically differentiated cell	photoorganoheterotroph	one_to_many	.
PATO:0000948	heart shaped	owl:equivalentClass	OBA:VT0000277	heart shape trait	Lexical|Stemming	PATO	OBA	rdf_matcher	0.568874072230784	rdfs:label	rdfs:label	quality	entity	heart shap	unique	.
PATO:0001687	elevation	owl:equivalentClass	MICRO:0000287	distinctly shaped colony	Lexical|Stemming	PATO	MICRO	rdf_matcher	0.1255586653340269	rdfs:label	oio:hasBroadSynonym	quality	distinctly shaped colony	elev	many_to_one	.
MICRO:0000300	smooth colony	owl:equivalentClass	PATO:0000701	smooth	Lexical	MICRO	PATO	rdf_matcher	0.1687884029048977	oio:hasBroadSynonym	rdfs:label	morphologically distinct colony	microbial_phenotype	smooth	one_to_many	.
MICRO:0000300	smooth colony	owl:equivalentClass	PATO:0001975	unserrated	Lexical	MICRO	PATO	rdf_matcher	0.08121030314161228	oio:hasBroadSynonym	oio:hasRelatedSynonym	morphologically distinct colony	quality	smooth	one_to_many	.
MICRO:0000300	smooth colony	owl:equivalentClass	PATO:0000701	smooth	Lexical|Stemming	MICRO	PATO	rdf_matcher	0.1255586653340269	oio:hasBroadSynonym	rdfs:label	morphologically distinct colony	microbial_phenotype	smooth	one_to_many	.
MICRO:0000300	smooth colony	owl:equivalentClass	PATO:0001975	unserrated	Lexical|Stemming	MICRO	PATO	rdf_matcher	0.058823529411764705	oio:hasBroadSynonym	oio:hasRelatedSynonym	morphologically distinct colony	quality	smooth	one_to_many	.
MICRO:0000300	smooth colony	owl:equivalentClass	PATO:0000701	smooth	Lexical|Flattening	MICRO	PATO	rdf_matcher	0.06698457989158757	oio:hasBroadSynonym	rdfs:label	morphologically distinct colony	microbial_phenotype	smooth	one_to_many	.
MICRO:0000300	smooth colony	owl:equivalentClass	PATO:0001975	unserrated	Lexical|Flattening	MICRO	PATO	rdf_matcher	0.030303030303030304	oio:hasBroadSynonym	oio:hasRelatedSynonym	morphologically distinct colony	quality	smooth	one_to_many	.
PATO:0001759	granular	owl:equivalentClass	MICRO:0000296	granular center colony	Lexical	PATO	MICRO	rdf_matcher	0.28882627939393013	rdfs:label	oio:hasBroadSynonym	quality	morphologically distinct colony	granular	unique	.
PATO:0001759	granular	owl:equivalentClass	MICRO:0000296	granular center colony	Lexical|Stemming	PATO	MICRO	rdf_matcher	0.22310461320426228	rdfs:label	oio:hasBroadSynonym	quality	morphologically distinct colony	granular	unique	.
PATO:0001759	granular	owl:equivalentClass	MICRO:0000296	granular center colony	Lexical|Flattening	PATO	MICRO	rdf_matcher	0.1255586653340269	rdfs:label	oio:hasBroadSynonym	quality	morphologically distinct colony	granular	unique	.
OBA:1001065	cell morphology	owl:equivalentClass	OMP:0000071	cell morphology phenotype	Lexical|Stemming	OBA	OMP	rdf_matcher	0.39750105926563917	rdfs:label	rdfs:label	entity	microbial_phenotype	cell morpholog	one_to_many	.
OBA:1001065	cell morphology	owl:equivalentClass	OMP:0007103	altered cell morphology	Lexical|Stemming	OBA	OMP	rdf_matcher	0.1255586653340269	rdfs:label	oio:hasNarrowSynonym	entity	microbial_phenotype	cell morpholog	one_to_many	.
OBA:1001065	cell morphology	owl:equivalentClass	PATO:0010006	cell morphology	Lexical|Stemming	OBA	PATO	rdf_matcher	0.568874072230784	rdfs:label	rdfs:label	entity	quality	cell morpholog	unique	.
OBA:1001065	cell morphology	owl:equivalentClass	PATO:0010006	cell morphology	Lexical	OBA	PATO	rdf_matcher	0.6510896797541332	rdfs:label	rdfs:label	entity	quality	cell morphology	unique	.
OBA:1001065	cell morphology	owl:equivalentClass	OMP:0000071	cell morphology phenotype	Lexical|Flattening	OBA	OMP	rdf_matcher	0.24805074696865662	rdfs:label	rdfs:label	entity	microbial_phenotype	cellmorphology	one_to_many	.
OBA:1001065	cell morphology	owl:equivalentClass	OMP:0007103	altered cell morphology	Lexical|Flattening	OBA	OMP	rdf_matcher	0.06698457989158757	rdfs:label	oio:hasNarrowSynonym	entity	microbial_phenotype	cellmorphology	one_to_many	.
OBA:1001065	cell morphology	owl:equivalentClass	PATO:0010006	cell morphology	Lexical|Flattening	OBA	PATO	rdf_matcher	0.39750105926563917	rdfs:label	rdfs:label	entity	quality	cellmorphology	unique	.
MICRO:0001517	anaerobe	owl:equivalentClass	ECOCORE:00000172	anaerobe	Lexical|Stemming	MICRO	ECOCORE	rdf_matcher	0.39750105926563917	rdfs:label	rdfs:label	prokaryotic metabolically differentiated cell	entity	anaerob	many_to_one	.
MICRO:0001517	anaerobe	owl:equivalentClass	PATO:0001456	anaerobic	Lexical|Stemming	MICRO	PATO	rdf_matcher	0.39750105926563917	rdfs:label	rdfs:label	prokaryotic metabolically differentiated cell	quality	anaerob	many_to_one	.
MICRO:0001517	anaerobe	owl:equivalentClass	ECOCORE:00000172	anaerobe	Lexical	MICRO	ECOCORE	rdf_matcher	0.48267825516781476	rdfs:label	rdfs:label	prokaryotic metabolically differentiated cell	entity	anaerobe	many_to_one	.
MICRO:0001517	anaerobe	owl:equivalentClass	ECOCORE:00000172	anaerobe	Lexical|Flattening	MICRO	ECOCORE	rdf_matcher	0.24805074696865662	rdfs:label	rdfs:label	prokaryotic metabolically differentiated cell	entity	anaerobe	many_to_one	.
MICRO:0001517	anaerobe	owl:equivalentClass	ECOCORE:00000172	anaerobe	Lexical|Stemming	MICRO	ECOCORE	rdf_matcher	0.22310461320426228	oio:hasRelatedSynonym	rdfs:label	prokaryotic metabolically differentiated cell	entity	anaerob	many_to_one	.
MICRO:0001517	anaerobe	owl:equivalentClass	PATO:0001456	anaerobic	Lexical|Stemming	MICRO	PATO	rdf_matcher	0.22310461320426228	oio:hasRelatedSynonym	rdfs:label	prokaryotic metabolically differentiated cell	quality	anaerob	many_to_one	.
ECOCORE:00000011	heterotrophy	owl:equivalentClass	MICRO:0001442	heterotrophy	Lexical|Stemming	ECOCORE	MICRO	rdf_matcher	0.568874072230784	rdfs:label	rdfs:label	entity	thing	heterotrophi	unique	.
ECOCORE:00000011	heterotrophy	owl:equivalentClass	OMP:0006024	presence of organic carbon source utilization	Lexical|Stemming	ECOCORE	OMP	rdf_matcher	0.5346019613807635	rdfs:label	oio:hasExactSynonym	entity	microbial_phenotype	heterotrophi	unique	.
ECOCORE:00000011	heterotrophy	owl:equivalentClass	MICRO:0001442	heterotrophy	Lexical	ECOCORE	MICRO	rdf_matcher	0.6510896797541332	rdfs:label	rdfs:label	entity	thing	heterotrophy	unique	.
ECOCORE:00000011	heterotrophy	owl:equivalentClass	OMP:0006024	presence of organic carbon source utilization	Lexical	ECOCORE	OMP	rdf_matcher	0.6189757386701197	rdfs:label	oio:hasExactSynonym	entity	microbial_phenotype	heterotrophy	unique	.
ECOCORE:00000011	heterotrophy	owl:equivalentClass	MICRO:0001442	heterotrophy	Lexical|Flattening	ECOCORE	MICRO	rdf_matcher	0.39750105926563917	rdfs:label	rdfs:label	entity	thing	heterotrophy	unique	.
ECOCORE:00000011	heterotrophy	owl:equivalentClass	OMP:0006024	presence of organic carbon source utilization	Lexical|Flattening	ECOCORE	OMP	rdf_matcher	0.36481689431254416	rdfs:label	oio:hasExactSynonym	entity	microbial_phenotype	heterotrophy	unique	.
MICRO:0001443	autotrophy	owl:equivalentClass	ECOCORE:00000009	autotrophy	Lexical|Stemming	MICRO	ECOCORE	rdf_matcher	0.568874072230784	rdfs:label	rdfs:label	thing	entity	autotrophi	unique	.
MICRO:0001443	autotrophy	owl:equivalentClass	OMP:0007012	presence of inorganic carbon source utilization	Lexical|Stemming	MICRO	OMP	rdf_matcher	0.5346019613807635	rdfs:label	oio:hasExactSynonym	thing	microbial_phenotype	autotrophi	unique	.
MICRO:0001443	autotrophy	owl:equivalentClass	ECOCORE:00000009	autotrophy	Lexical	MICRO	ECOCORE	rdf_matcher	0.6510896797541332	rdfs:label	rdfs:label	thing	entity	autotrophy	unique	.
MICRO:0001443	autotrophy	owl:equivalentClass	OMP:0007012	presence of inorganic carbon source utilization	Lexical	MICRO	OMP	rdf_matcher	0.6189757386701197	rdfs:label	oio:hasExactSynonym	thing	microbial_phenotype	autotrophy	unique	.
MICRO:0001443	autotrophy	owl:equivalentClass	ECOCORE:00000009	autotrophy	Lexical|Flattening	MICRO	ECOCORE	rdf_matcher	0.39750105926563917	rdfs:label	rdfs:label	thing	entity	autotrophy	unique	.
MICRO:0001443	autotrophy	owl:equivalentClass	OMP:0007012	presence of inorganic carbon source utilization	Lexical|Flattening	MICRO	OMP	rdf_matcher	0.36481689431254416	rdfs:label	oio:hasExactSynonym	thing	microbial_phenotype	autotrophy	unique	.
MICRO:0001453	lithotrophy	owl:equivalentClass	ECOCORE:00000014	lithotrophy	Lexical|Stemming	MICRO	ECOCORE	rdf_matcher	0.568874072230784	rdfs:label	rdfs:label	thing	entity	lithotrophi	unique	.
MICRO:0001453	lithotrophy	owl:equivalentClass	ECOCORE:00000014	lithotrophy	Lexical	MICRO	ECOCORE	rdf_matcher	0.6510896797541332	rdfs:label	rdfs:label	thing	entity	lithotrophy	unique	.
MICRO:0001453	lithotrophy	owl:equivalentClass	ECOCORE:00000014	lithotrophy	Lexical|Flattening	MICRO	ECOCORE	rdf_matcher	0.39750105926563917	rdfs:label	rdfs:label	thing	entity	lithotrophy	unique	.
OMP:0000171	microaerophile	owl:equivalentClass	ECOCORE:00000180	microaerophile	Lexical|Stemming	OMP	ECOCORE	rdf_matcher	0.568874072230784	rdfs:label	rdfs:label	microbial_phenotype	entity	microaerophil	unique	.
OMP:0000171	microaerophile	owl:equivalentClass	MICRO:0000515	microaerophilic	Lexical|Stemming	OMP	MICRO	rdf_matcher	0.568874072230784	rdfs:label	rdfs:label	microbial_phenotype	thing	microaerophil	unique	.
OMP:0000171	microaerophile	owl:equivalentClass	ECOCORE:00000180	microaerophile	Lexical	OMP	ECOCORE	rdf_matcher	0.6510896797541332	rdfs:label	rdfs:label	microbial_phenotype	entity	microaerophile	unique	.
OMP:0000171	microaerophile	owl:equivalentClass	ECOCORE:00000180	microaerophile	Lexical|Flattening	OMP	ECOCORE	rdf_matcher	0.39750105926563917	rdfs:label	rdfs:label	microbial_phenotype	entity	microaerophile	unique	.
MICRO:0000346	circular colony	owl:equivalentClass	PATO:0000411	circular	Lexical	MICRO	PATO	rdf_matcher	0.1687884029048977	oio:hasBroadSynonym	rdfs:label	thing	quality	circular	one_to_many	.
MICRO:0000346	circular colony	owl:equivalentClass	PATO:0000411	circular	Lexical|Stemming	MICRO	PATO	rdf_matcher	0.1255586653340269	oio:hasBroadSynonym	rdfs:label	thing	quality	circular	one_to_many	.
MICRO:0000346	circular colony	owl:equivalentClass	PATO:0000411	circular	Lexical|Flattening	MICRO	PATO	rdf_matcher	0.06698457989158757	oio:hasBroadSynonym	rdfs:label	thing	quality	circular	one_to_many	.
MICRO:0000346	circular colony	owl:equivalentClass	PATO:0000411	circular	Lexical	MICRO	PATO	rdf_matcher	0.08121030314161228	oio:hasBroadSynonym	oio:hasRelatedSynonym	thing	quality	round	one_to_many	.
MICRO:0000346	circular colony	owl:equivalentClass	PATO:0002397	subcircular	Lexical	MICRO	PATO	rdf_matcher	0.08121030314161228	oio:hasBroadSynonym	oio:hasRelatedSynonym	thing	quality	round	one_to_many	.
MICRO:0000346	circular colony	owl:equivalentClass	PATO:0000411	circular	Lexical|Stemming	MICRO	PATO	rdf_matcher	0.058823529411764705	oio:hasBroadSynonym	oio:hasRelatedSynonym	thing	quality	round	one_to_many	.
MICRO:0000346	circular colony	owl:equivalentClass	PATO:0000411	circular	Lexical|Stemming	MICRO	PATO	rdf_matcher	0.058823529411764705	oio:hasBroadSynonym	oio:hasRelatedSynonym	thing	quality	round	one_to_many	.
MICRO:0000346	circular colony	owl:equivalentClass	PATO:0002397	subcircular	Lexical|Stemming	MICRO	PATO	rdf_matcher	0.058823529411764705	oio:hasBroadSynonym	oio:hasRelatedSynonym	thing	quality	round	one_to_many	.
MICRO:0000346	circular colony	owl:equivalentClass	PATO:0002397	subcircular	Lexical|Stemming	MICRO	PATO	rdf_matcher	0.058823529411764705	oio:hasBroadSynonym	oio:hasRelatedSynonym	thing	quality	round	one_to_many	.
MICRO:0000346	circular colony	owl:equivalentClass	PATO:0000411	circular	Lexical|Flattening	MICRO	PATO	rdf_matcher	0.030303030303030304	oio:hasBroadSynonym	oio:hasRelatedSynonym	thing	quality	round	one_to_many	.
MICRO:0000346	circular colony	owl:equivalentClass	PATO:0002397	subcircular	Lexical|Flattening	MICRO	PATO	rdf_matcher	0.030303030303030304	oio:hasBroadSynonym	oio:hasRelatedSynonym	thing	quality	round	one_to_many	.
MICRO:0000346	circular colony	owl:equivalentClass	OMP:0000166	circular colony	Lexical|Stemming	MICRO	OMP	rdf_matcher	0.568874072230784	rdfs:label	rdfs:label	thing	microbial_phenotype	circular coloni	unique	.
MICRO:0000346	circular colony	owl:equivalentClass	OMP:0000166	circular colony	Lexical	MICRO	OMP	rdf_matcher	0.6510896797541332	rdfs:label	rdfs:label	thing	microbial_phenotype	circular colony	unique	.
MICRO:0000346	circular colony	owl:equivalentClass	OMP:0000166	circular colony	Lexical|Flattening	MICRO	OMP	rdf_matcher	0.39750105926563917	rdfs:label	rdfs:label	thing	microbial_phenotype	circularcolony	unique	.
MICRO:0001516	obligate aerobe	owl:equivalentClass	ECOCORE:00000179	obligate aerobe	Lexical|Flattening	MICRO	ECOCORE	rdf_matcher	0.39750105926563917	rdfs:label	rdfs:label	prokaryotic metabolically differentiated cell	entity	aerobeobligate	unique	.
MICRO:0001516	obligate aerobe	owl:equivalentClass	OMP:0000185	obligate aerobe	Lexical|Flattening	MICRO	OMP	rdf_matcher	0.39750105926563917	rdfs:label	rdfs:label	prokaryotic metabolically differentiated cell	microbial_phenotype	aerobeobligate	unique	.
MICRO:0001516	obligate aerobe	owl:equivalentClass	ECOCORE:00000179	obligate aerobe	Lexical|Stemming	MICRO	ECOCORE	rdf_matcher	0.568874072230784	rdfs:label	rdfs:label	prokaryotic metabolically differentiated cell	entity	obligate aerob	unique	.
MICRO:0001516	obligate aerobe	owl:equivalentClass	OMP:0000185	obligate aerobe	Lexical|Stemming	MICRO	OMP	rdf_matcher	0.568874072230784	rdfs:label	rdfs:label	prokaryotic metabolically differentiated cell	microbial_phenotype	obligate aerob	unique	.
MICRO:0001516	obligate aerobe	owl:equivalentClass	ECOCORE:00000179	obligate aerobe	Lexical	MICRO	ECOCORE	rdf_matcher	0.6510896797541332	rdfs:label	rdfs:label	prokaryotic metabolically differentiated cell	entity	obligate aerobe	unique	.
MICRO:0001516	obligate aerobe	owl:equivalentClass	OMP:0000185	obligate aerobe	Lexical	MICRO	OMP	rdf_matcher	0.6510896797541332	rdfs:label	rdfs:label	prokaryotic metabolically differentiated cell	microbial_phenotype	obligate aerobe	unique	.
MICRO:0001516	obligate aerobe	owl:equivalentClass	OMP:0000185	obligate aerobe	Lexical|Flattening	MICRO	OMP	rdf_matcher	0.2	oio:hasRelatedSynonym	oio:hasExactSynonym	prokaryotic metabolically differentiated cell	microbial_phenotype	aerobestrict	unique	.
MICRO:0001516	obligate aerobe	owl:equivalentClass	OMP:0000185	obligate aerobe	Lexical|Stemming	MICRO	OMP	rdf_matcher	0.3333333333333333	oio:hasRelatedSynonym	oio:hasExactSynonym	prokaryotic metabolically differentiated cell	microbial_phenotype	strict aerob	unique	.
MICRO:0001516	obligate aerobe	owl:equivalentClass	OMP:0000185	obligate aerobe	Lexical	MICRO	OMP	rdf_matcher	0.4142135623730951	oio:hasRelatedSynonym	oio:hasExactSynonym	prokaryotic metabolically differentiated cell	microbial_phenotype	strict aerobe	unique	.
OMP:0006107	presence of outer membrane vesicles	owl:equivalentClass	MICRO:0000232	gas vacuolated cell	Lexical|Stemming	OMP	MICRO	rdf_matcher	0.2	oio:hasExactSynonym	oio:hasBroadSynonym	microbial_phenotype	gas vacuolated cell	vesicul	unique	.
PATO:0001873	cylindrical	owl:equivalentClass	OMP:0007099	cylindrical cell shape	Lexical	PATO	OMP	rdf_matcher	0.585786437626905	dc:identifier	oio:hasDbXref	quality	microbial_phenotype	PATO:0001873	unique	.
PATO:0000701	smooth	owl:equivalentClass	MICRO:0000300	smooth colony	Lexical	PATO	MICRO	rdf_matcher	0.1687884029048977	rdfs:label	oio:hasBroadSynonym	microbial_phenotype	morphologically distinct colony	smooth	many_to_one	.
PATO:0000701	smooth	owl:equivalentClass	MICRO:0000300	smooth colony	Lexical|Stemming	PATO	MICRO	rdf_matcher	0.1255586653340269	rdfs:label	oio:hasBroadSynonym	microbial_phenotype	morphologically distinct colony	smooth	many_to_one	.
PATO:0000701	smooth	owl:equivalentClass	MICRO:0000300	smooth colony	Lexical|Flattening	PATO	MICRO	rdf_matcher	0.06698457989158757	rdfs:label	oio:hasBroadSynonym	microbial_phenotype	morphologically distinct colony	smooth	many_to_one	.
OMP:0000222	urease test phenotype	owl:equivalentClass	MICRO:0000488	urease assay	Lexical|Flattening	OMP	MICRO	rdf_matcher	0.36481689431254416	rdfs:label	oio:hasExactSynonym	microbial_phenotype	enzymatic assay	testurease	unique	.
OMP:0000222	urease test phenotype	owl:equivalentClass	MICRO:0000488	urease assay	Lexical|Stemming	OMP	MICRO	rdf_matcher	0.5346019613807635	rdfs:label	oio:hasExactSynonym	microbial_phenotype	enzymatic assay	urease test	unique	.
ECOCORE:00000127	chemoorganoheterotroph	owl:equivalentClass	MICRO:0001506	chemoorganoheterotroph	Lexical	ECOCORE	MICRO	rdf_matcher	0.48267825516781476	rdfs:label	rdfs:label	entity	prokaryotic metabolically differentiated cell	chemoorganoheterotroph	one_to_many	.
ECOCORE:00000127	chemoorganoheterotroph	owl:equivalentClass	MICRO:0001481	chemoorganoheterotrophic	Lexical|Stemming	ECOCORE	MICRO	rdf_matcher	0.39750105926563917	rdfs:label	rdfs:label	entity	prokaryotic metabolic quality	chemoorganoheterotroph	one_to_many	.
ECOCORE:00000127	chemoorganoheterotroph	owl:equivalentClass	MICRO:0001506	chemoorganoheterotroph	Lexical|Stemming	ECOCORE	MICRO	rdf_matcher	0.39750105926563917	rdfs:label	rdfs:label	entity	prokaryotic metabolically differentiated cell	chemoorganoheterotroph	one_to_many	.
ECOCORE:00000127	chemoorganoheterotroph	owl:equivalentClass	MICRO:0001506	chemoorganoheterotroph	Lexical|Flattening	ECOCORE	MICRO	rdf_matcher	0.24805074696865662	rdfs:label	rdfs:label	entity	prokaryotic metabolically differentiated cell	chemoorganoheterotroph	one_to_many	.
PATO:0002476	terminal	owl:equivalentClass	OMP:0007682	terminal phenotype	Lexical|Stemming	PATO	OMP	rdf_matcher	0.568874072230784	rdfs:label	rdfs:label	quality	microbial_phenotype	termin	unique	.
PATO:0002476	terminal	owl:equivalentClass	OMP:0007682	terminal phenotype	Lexical|Flattening	PATO	OMP	rdf_matcher	0.39750105926563917	rdfs:label	rdfs:label	quality	microbial_phenotype	terminal	unique	.
PATO:0001420	buoyancy	owl:equivalentClass	OBA:0000039	buoyancy	Lexical|Stemming	PATO	OBA	rdf_matcher	0.568874072230784	rdfs:label	rdfs:label	quality	oba	buoyanc	unique	.
PATO:0001420	buoyancy	owl:equivalentClass	OBA:0000039	buoyancy	Lexical	PATO	OBA	rdf_matcher	0.6510896797541332	rdfs:label	rdfs:label	quality	oba	buoyancy	unique	.
PATO:0001420	buoyancy	owl:equivalentClass	OBA:0000039	buoyancy	Lexical|Flattening	PATO	OBA	rdf_matcher	0.39750105926563917	rdfs:label	rdfs:label	quality	oba	buoyancy	unique	.
OMP:0005003	hyperthermophile	owl:equivalentClass	MICRO:0001294	hyperthermophilic	Lexical|Stemming	OMP	MICRO	rdf_matcher	0.39750105926563917	rdfs:label	rdfs:label	microbial_phenotype	entity	hyperthermophil	one_to_many	.
OMP:0005003	hyperthermophile	owl:equivalentClass	MICRO:0001538	hyperthermophile	Lexical|Stemming	OMP	MICRO	rdf_matcher	0.39750105926563917	rdfs:label	rdfs:label	microbial_phenotype	http://purl.obolibrary.org/obo/CL_0000520	hyperthermophil	one_to_many	.
OMP:0005003	hyperthermophile	owl:equivalentClass	MICRO:0001538	hyperthermophile	Lexical	OMP	MICRO	rdf_matcher	0.48267825516781476	rdfs:label	rdfs:label	microbial_phenotype	http://purl.obolibrary.org/obo/CL_0000520	hyperthermophile	one_to_many	.
OMP:0005003	hyperthermophile	owl:equivalentClass	MICRO:0001538	hyperthermophile	Lexical|Flattening	OMP	MICRO	rdf_matcher	0.24805074696865662	rdfs:label	rdfs:label	microbial_phenotype	http://purl.obolibrary.org/obo/CL_0000520	hyperthermophile	one_to_many	.
OMP:0000114	translucent colony	owl:equivalentClass	MICRO:0000303	cloudy colony	Lexical|Stemming	OMP	MICRO	rdf_matcher	0.1111111111111111	oio:hasExactSynonym	oio:hasBroadSynonym	microbial_phenotype	colony having distinct optical quality	semi-transluc	one_to_many	.
OMP:0000114	translucent colony	owl:equivalentClass	MICRO:0000303	cloudy colony	Lexical	OMP	MICRO	rdf_matcher	0.15022110482233483	oio:hasExactSynonym	oio:hasBroadSynonym	microbial_phenotype	colony having distinct optical quality	semi-translucent	one_to_many	.
OMP:0000114	translucent colony	owl:equivalentClass	MICRO:0000303	cloudy colony	Lexical|Flattening	OMP	MICRO	rdf_matcher	0.058823529411764705	oio:hasExactSynonym	oio:hasBroadSynonym	microbial_phenotype	colony having distinct optical quality	semitranslucent	one_to_many	.
OMP:0000114	translucent colony	owl:equivalentClass	MICRO:0000308	translucent colony	Lexical|Flattening	OMP	MICRO	rdf_matcher	0.24805074696865662	rdfs:label	rdfs:label	microbial_phenotype	colony having distinct optical quality	colonytranslucent	one_to_many	.
OMP:0000114	translucent colony	owl:equivalentClass	MICRO:0000308	translucent colony	Lexical|Stemming	OMP	MICRO	rdf_matcher	0.39750105926563917	rdfs:label	rdfs:label	microbial_phenotype	colony having distinct optical quality	translucent coloni	one_to_many	.
OMP:0000114	translucent colony	owl:equivalentClass	MICRO:0000308	translucent colony	Lexical	OMP	MICRO	rdf_matcher	0.48267825516781476	rdfs:label	rdfs:label	microbial_phenotype	colony having distinct optical quality	translucent colony	one_to_many	.
OBA:1000014	endomembrane system morphology	owl:equivalentClass	OMP:0005270	endomembrane system morphology phenotype	Lexical|Stemming	OBA	OMP	rdf_matcher	0.5346019613807635	oio:hasExactSynonym	rdfs:label	oba	microbial_phenotype	endomembrane system morpholog	unique	.
OBA:1000014	endomembrane system morphology	owl:equivalentClass	OMP:0005270	endomembrane system morphology phenotype	Lexical|Flattening	OBA	OMP	rdf_matcher	0.36481689431254416	oio:hasExactSynonym	rdfs:label	oba	microbial_phenotype	endomembranemorphologysystem	unique	.
OBA:1000014	endomembrane system morphology	owl:equivalentClass	OMP:0005270	endomembrane system morphology phenotype	Lexical|Stemming	OBA	OMP	rdf_matcher	0.568874072230784	rdfs:label	rdfs:label	oba	microbial_phenotype	endomembrane system morpholog	unique	.
OBA:1000014	endomembrane system morphology	owl:equivalentClass	OMP:0005270	endomembrane system morphology phenotype	Lexical|Flattening	OBA	OMP	rdf_matcher	0.39750105926563917	rdfs:label	rdfs:label	oba	microbial_phenotype	endomembranemorphologysystem	unique	.
