# comment: .
# curie_map:
#   ECOCORE: http://purl.obolibrary.org/obo/ECOCORE_
#   MICRO: http://purl.obolibrary.org/obo/MICRO_
#   OBA: http://purl.obolibrary.org/obo/OBA_
#   OMP: http://purl.obolibrary.org/obo/OMP_
#   PATO: http://purl.obolibrary.org/obo/PATO_
#   dc: http://purl.org/dc/elements/1.1/
#   dcterms: http://purl.org/dc/terms/
#   foaf: http://xmlns.com/foaf/0.1/
#   oio: http://www.geneontology.org/formats/oboInOwl#
#   owl: http://www.w3.org/2002/07/owl#
#   rdf: http://www.w3.org/1999/02/22-rdf-syntax-ns#
#   skos: http://www.w3.org/2004/02/skos/core#
#   xsd: http://www.w3.org/2001/XMLSchema#
# license: https://creativecommons.org/publicdomain/zero/1.0/
# mapping_date: '2021-07-08'
# mapping_tool: https://github.com/cmungall/rdf_matcher
# object_match_field: rdfs:label
# object_source: MICRO
# subject_match_field: rdfs:label
# subject_source: PATO
subject_id	subject_label	subject_category	predicate_id	object_id	object_label	object_category	match_type	subject_source	object_source	mapping_tool	confidence	subject_match_field	object_match_field	match_string	comment
PATO:0005014	subspherical	quality	owl:equivalentClass	MICRO:0000366	coccobacillus	distinctively shaped prokaryotic cell	Lexical	PATO	MICRO	rdf_matcher	0.4482004813398909	rdfs:label	oio:hasRelatedSynonym	subspherical	.
OMP:0000129	cuboidal cell shape	microbial_phenotype	owl:equivalentClass	PATO:0000413	square	quality	Lexical	OMP	PATO	rdf_matcher	0.4482004813398909	oio:hasRelatedSynonym	rdfs:label	square	.
PATO:0000413	square	quality	owl:equivalentClass	OMP:0000129	cuboidal cell shape	microbial_phenotype	Lexical	PATO	OMP	rdf_matcher	0.4482004813398909	rdfs:label	oio:hasRelatedSynonym	square	.
OMP:0000139	dull colony sheen	microbial_phenotype	owl:equivalentClass	PATO:0000700	rough	quality	Lexical	OMP	PATO	rdf_matcher	0.4482004813398909	oio:hasRelatedSynonym	rdfs:label	rough	.
PATO:0000700	rough	quality	owl:equivalentClass	OMP:0000139	dull colony sheen	microbial_phenotype	Lexical	PATO	OMP	rdf_matcher	0.4482004813398909	rdfs:label	oio:hasRelatedSynonym	rough	.
OMP:0007782	cut cell	microbial_phenotype	owl:equivalentClass	PATO:0001978	cut	quality	Lexical	OMP	PATO	rdf_matcher	0.4482004813398909	oio:hasExactSynonym	rdfs:label	cut	.
PATO:0001978	cut	quality	owl:equivalentClass	OMP:0007782	cut cell	microbial_phenotype	Lexical	PATO	OMP	rdf_matcher	0.4482004813398909	rdfs:label	oio:hasExactSynonym	cut	.
OMP:0000221	enzymatic activity phenotype	microbial_phenotype	owl:equivalentClass	PATO:0001414	catalytic activity	quality	Lexical	OMP	PATO	rdf_matcher	0.4482004813398909	oio:hasRelatedSynonym	rdfs:label	catalytic activity	.
PATO:0001414	catalytic activity	quality	owl:equivalentClass	OMP:0000221	enzymatic activity phenotype	microbial_phenotype	Lexical	PATO	OMP	rdf_matcher	0.4482004813398909	rdfs:label	oio:hasRelatedSynonym	catalytic activity	.
OMP:0000068	virulence phenotype	microbial_phenotype	owl:equivalentClass	PATO:0002146	virulence	quality	Lexical|Stemming	OMP	PATO	rdf_matcher	0.3975010592656391	rdfs:label	rdfs:label	virul	.
PATO:0002146	virulence	quality	owl:equivalentClass	OMP:0000068	virulence phenotype	microbial_phenotype	Lexical|Stemming	PATO	OMP	rdf_matcher	0.3975010592656391	rdfs:label	rdfs:label	virul	.
MICRO:0000118	thermophilic	entity	owl:equivalentClass	OMP:0005004	thermophile	microbial_phenotype	Lexical|Stemming	MICRO	OMP	rdf_matcher	0.3975010592656391	rdfs:label	rdfs:label	thermophil	.
OMP:0005004	thermophile	microbial_phenotype	owl:equivalentClass	MICRO:0000118	thermophilic	entity	Lexical|Stemming	OMP	MICRO	rdf_matcher	0.3975010592656391	rdfs:label	rdfs:label	thermophil	.
MICRO:0000254	sheath	http://purl.obolibrary.org/obo/GO_0030112	owl:equivalentClass	OMP:0000127	sheathed	microbial_phenotype	Lexical|Stemming	MICRO	OMP	rdf_matcher	0.3975010592656391	rdfs:label	rdfs:label	sheath	.
OMP:0000127	sheathed	microbial_phenotype	owl:equivalentClass	MICRO:0000254	sheath	http://purl.obolibrary.org/obo/GO_0030112	Lexical|Stemming	OMP	MICRO	rdf_matcher	0.3975010592656391	rdfs:label	rdfs:label	sheath	.
MICRO:0001306	psychrophilic	entity	owl:equivalentClass	OMP:0005007	psychrophile	microbial_phenotype	Lexical|Stemming	MICRO	OMP	rdf_matcher	0.3975010592656391	rdfs:label	rdfs:label	psychrophil	.
OMP:0005007	psychrophile	microbial_phenotype	owl:equivalentClass	MICRO:0001306	psychrophilic	entity	Lexical|Stemming	OMP	MICRO	rdf_matcher	0.3975010592656391	rdfs:label	rdfs:label	psychrophil	.
OMP:0007064	phototrophic phenotype	microbial_phenotype	owl:equivalentClass	MICRO:0001452	phototroph	prokaryotic metabolically differentiated cell	Lexical|Stemming	OMP	MICRO	rdf_matcher	0.3975010592656391	rdfs:label	rdfs:label	phototroph	.
OMP:0007064	phototrophic phenotype	microbial_phenotype	owl:equivalentClass	MICRO:0001457	phototrophic	prokaryotic metabolic quality	Lexical|Stemming	OMP	MICRO	rdf_matcher	0.3975010592656391	rdfs:label	rdfs:label	phototroph	.
MICRO:0001452	phototroph	prokaryotic metabolically differentiated cell	owl:equivalentClass	OMP:0007064	phototrophic phenotype	microbial_phenotype	Lexical|Stemming	MICRO	OMP	rdf_matcher	0.3975010592656391	rdfs:label	rdfs:label	phototroph	.
MICRO:0001457	phototrophic	prokaryotic metabolic quality	owl:equivalentClass	OMP:0007064	phototrophic phenotype	microbial_phenotype	Lexical|Stemming	MICRO	OMP	rdf_matcher	0.3975010592656391	rdfs:label	rdfs:label	phototroph	.
ECOCORE:00000125	photoorganoheterotroph	entity	owl:equivalentClass	MICRO:0001487	photoorganoheterotrophic	prokaryotic metabolic quality	Lexical|Stemming	ECOCORE	MICRO	rdf_matcher	0.3975010592656391	rdfs:label	rdfs:label	photoorganoheterotroph	.
MICRO:0001487	photoorganoheterotrophic	prokaryotic metabolic quality	owl:equivalentClass	ECOCORE:00000125	photoorganoheterotroph	entity	Lexical|Stemming	MICRO	ECOCORE	rdf_matcher	0.3975010592656391	rdfs:label	rdfs:label	photoorganoheterotroph	.
ECOCORE:00000121	photoorganoautotroph	entity	owl:equivalentClass	MICRO:0001486	photoorganoautotrophic	prokaryotic metabolic quality	Lexical|Stemming	ECOCORE	MICRO	rdf_matcher	0.3975010592656391	rdfs:label	rdfs:label	photoorganoautotroph	.
MICRO:0001486	photoorganoautotrophic	prokaryotic metabolic quality	owl:equivalentClass	ECOCORE:00000121	photoorganoautotroph	entity	Lexical|Stemming	MICRO	ECOCORE	rdf_matcher	0.3975010592656391	rdfs:label	rdfs:label	photoorganoautotroph	.
ECOCORE:00000126	photolithoheterotroph	entity	owl:equivalentClass	MICRO:0001484	photolithoheterotrophic	prokaryotic metabolic quality	Lexical|Stemming	ECOCORE	MICRO	rdf_matcher	0.3975010592656391	rdfs:label	rdfs:label	photolithoheterotroph	.
MICRO:0001484	photolithoheterotrophic	prokaryotic metabolic quality	owl:equivalentClass	ECOCORE:00000126	photolithoheterotroph	entity	Lexical|Stemming	MICRO	ECOCORE	rdf_matcher	0.3975010592656391	rdfs:label	rdfs:label	photolithoheterotroph	.
ECOCORE:00000122	photolithoautotroph	entity	owl:equivalentClass	MICRO:0001483	photolithoautotrophic	prokaryotic metabolic quality	Lexical|Stemming	ECOCORE	MICRO	rdf_matcher	0.3975010592656391	rdfs:label	rdfs:label	photolithoautotroph	.
MICRO:0001483	photolithoautotrophic	prokaryotic metabolic quality	owl:equivalentClass	ECOCORE:00000122	photolithoautotroph	entity	Lexical|Stemming	MICRO	ECOCORE	rdf_matcher	0.3975010592656391	rdfs:label	rdfs:label	photolithoautotroph	.
MICRO:0001546	neutrophilic	entity	owl:equivalentClass	OMP:0005010	neutrophile	microbial_phenotype	Lexical|Stemming	MICRO	OMP	rdf_matcher	0.3975010592656391	rdfs:label	rdfs:label	neutrophil	.
OMP:0005010	neutrophile	microbial_phenotype	owl:equivalentClass	MICRO:0001546	neutrophilic	entity	Lexical|Stemming	OMP	MICRO	rdf_matcher	0.3975010592656391	rdfs:label	rdfs:label	neutrophil	.
ECOCORE:00000012	mixotroph	entity	owl:equivalentClass	MICRO:0001475	mixotrophic	prokaryotic metabolic quality	Lexical|Stemming	ECOCORE	MICRO	rdf_matcher	0.3975010592656391	rdfs:label	rdfs:label	mixotroph	.
MICRO:0001475	mixotrophic	prokaryotic metabolic quality	owl:equivalentClass	ECOCORE:00000012	mixotroph	entity	Lexical|Stemming	MICRO	ECOCORE	rdf_matcher	0.3975010592656391	rdfs:label	rdfs:label	mixotroph	.
MICRO:0000111	mesophilic	entity	owl:equivalentClass	OMP:0005005	mesophile	microbial_phenotype	Lexical|Stemming	MICRO	OMP	rdf_matcher	0.3975010592656391	rdfs:label	rdfs:label	mesophil	.
OMP:0005005	mesophile	microbial_phenotype	owl:equivalentClass	MICRO:0000111	mesophilic	entity	Lexical|Stemming	OMP	MICRO	rdf_matcher	0.3975010592656391	rdfs:label	rdfs:label	mesophil	.
OBA:VT0001922	male fertility trait	entity	owl:equivalentClass	PATO:0000891	male fertile	quality	Lexical|Stemming	OBA	PATO	rdf_matcher	0.3975010592656391	rdfs:label	rdfs:label	male fertil	.
OBA:VT0001922	male fertility trait	entity	owl:equivalentClass	PATO:0000279	male fertility	quality	Lexical|Stemming	OBA	PATO	rdf_matcher	0.3975010592656391	rdfs:label	rdfs:label	male fertil	.
PATO:0000891	male fertile	quality	owl:equivalentClass	OBA:VT0001922	male fertility trait	entity	Lexical|Stemming	PATO	OBA	rdf_matcher	0.3975010592656391	rdfs:label	rdfs:label	male fertil	.
PATO:0000279	male fertility	quality	owl:equivalentClass	OBA:VT0001922	male fertility trait	entity	Lexical|Stemming	PATO	OBA	rdf_matcher	0.3975010592656391	rdfs:label	rdfs:label	male fertil	.
OMP:0000090	lifespan phenotype	microbial_phenotype	owl:equivalentClass	PATO:0000050	life span	quality	Lexical|Flattening	OMP	PATO	rdf_matcher	0.3975010592656391	rdfs:label	rdfs:label	lifespan	.
PATO:0000050	life span	quality	owl:equivalentClass	OMP:0000090	lifespan phenotype	microbial_phenotype	Lexical|Flattening	PATO	OMP	rdf_matcher	0.3975010592656391	rdfs:label	rdfs:label	lifespan	.
OBA:VT0005372	life span trait	entity	owl:equivalentClass	OMP:0000090	lifespan phenotype	microbial_phenotype	Lexical|Flattening	OBA	OMP	rdf_matcher	0.3975010592656391	rdfs:label	rdfs:label	lifespan	.
OMP:0000090	lifespan phenotype	microbial_phenotype	owl:equivalentClass	OBA:VT0005372	life span trait	entity	Lexical|Flattening	OMP	OBA	rdf_matcher	0.3975010592656391	rdfs:label	rdfs:label	lifespan	.
OMP:0005106	increased lifespan	microbial_phenotype	owl:equivalentClass	PATO:0001603	increased life span	quality	Lexical|Flattening	OMP	PATO	rdf_matcher	0.3975010592656391	rdfs:label	rdfs:label	increasedlifespan	.
PATO:0001603	increased life span	quality	owl:equivalentClass	OMP:0005106	increased lifespan	microbial_phenotype	Lexical|Flattening	PATO	OMP	rdf_matcher	0.3975010592656391	rdfs:label	rdfs:label	increasedlifespan	.
MICRO:0001294	hyperthermophilic	entity	owl:equivalentClass	OMP:0005003	hyperthermophile	microbial_phenotype	Lexical|Stemming	MICRO	OMP	rdf_matcher	0.3975010592656391	rdfs:label	rdfs:label	hyperthermophil	.
OMP:0005003	hyperthermophile	microbial_phenotype	owl:equivalentClass	MICRO:0001294	hyperthermophilic	entity	Lexical|Stemming	OMP	MICRO	rdf_matcher	0.3975010592656391	rdfs:label	rdfs:label	hyperthermophil	.
ECOCORE:00000010	heterotroph	entity	owl:equivalentClass	MICRO:0001474	heterotrophic	prokaryotic metabolic quality	Lexical|Stemming	ECOCORE	MICRO	rdf_matcher	0.3975010592656391	rdfs:label	rdfs:label	heterotroph	.
MICRO:0001474	heterotrophic	prokaryotic metabolic quality	owl:equivalentClass	ECOCORE:00000010	heterotroph	entity	Lexical|Stemming	MICRO	ECOCORE	rdf_matcher	0.3975010592656391	rdfs:label	rdfs:label	heterotroph	.
MICRO:0000247	filaments	http://purl.obolibrary.org/obo/GO_0009289	owl:equivalentClass	PATO:0001360	filamentous	quality	Lexical|Stemming	MICRO	PATO	rdf_matcher	0.3975010592656391	rdfs:label	rdfs:label	filament	.
MICRO:0000247	filaments	http://purl.obolibrary.org/obo/GO_0009289	owl:equivalentClass	OMP:0000072	filamentous	microbial_phenotype	Lexical|Stemming	MICRO	OMP	rdf_matcher	0.3975010592656391	rdfs:label	rdfs:label	filament	.
PATO:0001360	filamentous	quality	owl:equivalentClass	MICRO:0000247	filaments	http://purl.obolibrary.org/obo/GO_0009289	Lexical|Stemming	PATO	MICRO	rdf_matcher	0.3975010592656391	rdfs:label	rdfs:label	filament	.
OMP:0000072	filamentous	microbial_phenotype	owl:equivalentClass	MICRO:0000247	filaments	http://purl.obolibrary.org/obo/GO_0009289	Lexical|Stemming	OMP	MICRO	rdf_matcher	0.3975010592656391	rdfs:label	rdfs:label	filament	.
OBA:VT0010464	fertility trait	entity	owl:equivalentClass	PATO:0000955	fertile	quality	Lexical|Stemming	OBA	PATO	rdf_matcher	0.3975010592656391	rdfs:label	rdfs:label	fertil	.
OBA:VT0005410	fertilization trait	entity	owl:equivalentClass	PATO:0000955	fertile	quality	Lexical|Stemming	OBA	PATO	rdf_matcher	0.3975010592656391	rdfs:label	rdfs:label	fertil	.
OBA:VT0010464	fertility trait	entity	owl:equivalentClass	PATO:0000274	fertility	quality	Lexical|Stemming	OBA	PATO	rdf_matcher	0.3975010592656391	rdfs:label	rdfs:label	fertil	.
OBA:VT0005410	fertilization trait	entity	owl:equivalentClass	PATO:0000274	fertility	quality	Lexical|Stemming	OBA	PATO	rdf_matcher	0.3975010592656391	rdfs:label	rdfs:label	fertil	.
PATO:0000955	fertile	quality	owl:equivalentClass	OBA:VT0010464	fertility trait	entity	Lexical|Stemming	PATO	OBA	rdf_matcher	0.3975010592656391	rdfs:label	rdfs:label	fertil	.
PATO:0000274	fertility	quality	owl:equivalentClass	OBA:VT0010464	fertility trait	entity	Lexical|Stemming	PATO	OBA	rdf_matcher	0.3975010592656391	rdfs:label	rdfs:label	fertil	.
PATO:0000955	fertile	quality	owl:equivalentClass	OBA:VT0005410	fertilization trait	entity	Lexical|Stemming	PATO	OBA	rdf_matcher	0.3975010592656391	rdfs:label	rdfs:label	fertil	.
PATO:0000274	fertility	quality	owl:equivalentClass	OBA:VT0005410	fertilization trait	entity	Lexical|Stemming	PATO	OBA	rdf_matcher	0.3975010592656391	rdfs:label	rdfs:label	fertil	.
OMP:0007073	fermentation phenotype	microbial_phenotype	owl:equivalentClass	MICRO:0001496	fermenter	prokaryotic metabolically differentiated cell	Lexical|Stemming	OMP	MICRO	rdf_matcher	0.3975010592656391	rdfs:label	rdfs:label	ferment	.
MICRO:0001496	fermenter	prokaryotic metabolically differentiated cell	owl:equivalentClass	OMP:0007073	fermentation phenotype	microbial_phenotype	Lexical|Stemming	MICRO	OMP	rdf_matcher	0.3975010592656391	rdfs:label	rdfs:label	ferment	.
OBA:VT0001923	female fertility trait	entity	owl:equivalentClass	PATO:0000888	female fertile	quality	Lexical|Stemming	OBA	PATO	rdf_matcher	0.3975010592656391	rdfs:label	rdfs:label	female fertil	.
OBA:VT0001923	female fertility trait	entity	owl:equivalentClass	PATO:0000277	female fertility	quality	Lexical|Stemming	OBA	PATO	rdf_matcher	0.3975010592656391	rdfs:label	rdfs:label	female fertil	.
PATO:0000888	female fertile	quality	owl:equivalentClass	OBA:VT0001923	female fertility trait	entity	Lexical|Stemming	PATO	OBA	rdf_matcher	0.3975010592656391	rdfs:label	rdfs:label	female fertil	.
PATO:0000277	female fertility	quality	owl:equivalentClass	OBA:VT0001923	female fertility trait	entity	Lexical|Stemming	PATO	OBA	rdf_matcher	0.3975010592656391	rdfs:label	rdfs:label	female fertil	.
OMP:0005107	decreased lifespan	microbial_phenotype	owl:equivalentClass	PATO:0001604	decreased life span	quality	Lexical|Flattening	OMP	PATO	rdf_matcher	0.3975010592656391	rdfs:label	rdfs:label	decreasedlifespan	.
PATO:0001604	decreased life span	quality	owl:equivalentClass	OMP:0005107	decreased lifespan	microbial_phenotype	Lexical|Flattening	PATO	OMP	rdf_matcher	0.3975010592656391	rdfs:label	rdfs:label	decreasedlifespan	.
OMP:0007109	chemotrophic phenotype	microbial_phenotype	owl:equivalentClass	MICRO:0001494	chemotroph	prokaryotic metabolically differentiated cell	Lexical|Stemming	OMP	MICRO	rdf_matcher	0.3975010592656391	rdfs:label	rdfs:label	chemotroph	.
OMP:0007109	chemotrophic phenotype	microbial_phenotype	owl:equivalentClass	MICRO:0001458	chemotrophic	prokaryotic metabolic quality	Lexical|Stemming	OMP	MICRO	rdf_matcher	0.3975010592656391	rdfs:label	rdfs:label	chemotroph	.
MICRO:0001494	chemotroph	prokaryotic metabolically differentiated cell	owl:equivalentClass	OMP:0007109	chemotrophic phenotype	microbial_phenotype	Lexical|Stemming	MICRO	OMP	rdf_matcher	0.3975010592656391	rdfs:label	rdfs:label	chemotroph	.
MICRO:0001458	chemotrophic	prokaryotic metabolic quality	owl:equivalentClass	OMP:0007109	chemotrophic phenotype	microbial_phenotype	Lexical|Stemming	MICRO	OMP	rdf_matcher	0.3975010592656391	rdfs:label	rdfs:label	chemotroph	.
OMP:0007111	chemoorganotrophic	microbial_phenotype	owl:equivalentClass	MICRO:0001504	chemoorganotroph	prokaryotic metabolically differentiated cell	Lexical|Stemming	OMP	MICRO	rdf_matcher	0.3975010592656391	rdfs:label	rdfs:label	chemoorganotroph	.
MICRO:0001504	chemoorganotroph	prokaryotic metabolically differentiated cell	owl:equivalentClass	OMP:0007111	chemoorganotrophic	microbial_phenotype	Lexical|Stemming	MICRO	OMP	rdf_matcher	0.3975010592656391	rdfs:label	rdfs:label	chemoorganotroph	.
ECOCORE:00000127	chemoorganoheterotroph	entity	owl:equivalentClass	MICRO:0001481	chemoorganoheterotrophic	prokaryotic metabolic quality	Lexical|Stemming	ECOCORE	MICRO	rdf_matcher	0.3975010592656391	rdfs:label	rdfs:label	chemoorganoheterotroph	.
MICRO:0001481	chemoorganoheterotrophic	prokaryotic metabolic quality	owl:equivalentClass	ECOCORE:00000127	chemoorganoheterotroph	entity	Lexical|Stemming	MICRO	ECOCORE	rdf_matcher	0.3975010592656391	rdfs:label	rdfs:label	chemoorganoheterotroph	.
ECOCORE:00000123	chemoorganoautotroph	entity	owl:equivalentClass	MICRO:0001480	chemoorganoautotrophic	prokaryotic metabolic quality	Lexical|Stemming	ECOCORE	MICRO	rdf_matcher	0.3975010592656391	rdfs:label	rdfs:label	chemoorganoautotroph	.
MICRO:0001480	chemoorganoautotrophic	prokaryotic metabolic quality	owl:equivalentClass	ECOCORE:00000123	chemoorganoautotroph	entity	Lexical|Stemming	MICRO	ECOCORE	rdf_matcher	0.3975010592656391	rdfs:label	rdfs:label	chemoorganoautotroph	.
OMP:0007110	chemolithotrophic	microbial_phenotype	owl:equivalentClass	MICRO:0001499	chemolithotroph	prokaryotic metabolically differentiated cell	Lexical|Stemming	OMP	MICRO	rdf_matcher	0.3975010592656391	rdfs:label	rdfs:label	chemolithotroph	.
MICRO:0001499	chemolithotroph	prokaryotic metabolically differentiated cell	owl:equivalentClass	OMP:0007110	chemolithotrophic	microbial_phenotype	Lexical|Stemming	MICRO	OMP	rdf_matcher	0.3975010592656391	rdfs:label	rdfs:label	chemolithotroph	.
ECOCORE:00000128	chemolithoheterotroph	entity	owl:equivalentClass	MICRO:0001478	chemolithoheterotrophic	prokaryotic metabolic quality	Lexical|Stemming	ECOCORE	MICRO	rdf_matcher	0.3975010592656391	rdfs:label	rdfs:label	chemolithoheterotroph	.
MICRO:0001478	chemolithoheterotrophic	prokaryotic metabolic quality	owl:equivalentClass	ECOCORE:00000128	chemolithoheterotroph	entity	Lexical|Stemming	MICRO	ECOCORE	rdf_matcher	0.3975010592656391	rdfs:label	rdfs:label	chemolithoheterotroph	.
ECOCORE:00000124	chemolithoautotroph	entity	owl:equivalentClass	MICRO:0001477	chemolithoautotrophic	prokaryotic metabolic quality	Lexical|Stemming	ECOCORE	MICRO	rdf_matcher	0.3975010592656391	rdfs:label	rdfs:label	chemolithoautotroph	.
MICRO:0001477	chemolithoautotrophic	prokaryotic metabolic quality	owl:equivalentClass	ECOCORE:00000124	chemolithoautotroph	entity	Lexical|Stemming	MICRO	ECOCORE	rdf_matcher	0.3975010592656391	rdfs:label	rdfs:label	chemolithoautotroph	.
OMP:0000071	cell morphology phenotype	microbial_phenotype	owl:equivalentClass	PATO:0010006	cell morphology	quality	Lexical|Stemming	OMP	PATO	rdf_matcher	0.3975010592656391	rdfs:label	rdfs:label	cell morpholog	.
PATO:0010006	cell morphology	quality	owl:equivalentClass	OMP:0000071	cell morphology phenotype	microbial_phenotype	Lexical|Stemming	PATO	OMP	rdf_matcher	0.3975010592656391	rdfs:label	rdfs:label	cell morpholog	.
OBA:1001065	cell morphology	entity	owl:equivalentClass	OMP:0000071	cell morphology phenotype	microbial_phenotype	Lexical|Stemming	OBA	OMP	rdf_matcher	0.3975010592656391	rdfs:label	rdfs:label	cell morpholog	.
OMP:0000071	cell morphology phenotype	microbial_phenotype	owl:equivalentClass	OBA:1001065	cell morphology	entity	Lexical|Stemming	OMP	OBA	rdf_matcher	0.3975010592656391	rdfs:label	rdfs:label	cell morpholog	.
OBA:VT0001525	balance trait	entity	owl:equivalentClass	PATO:0000757	balanced	quality	Lexical|Stemming	OBA	PATO	rdf_matcher	0.3975010592656391	rdfs:label	rdfs:label	balanc	.
OBA:VT0001525	balance trait	entity	owl:equivalentClass	PATO:0000185	balance	quality	Lexical|Stemming	OBA	PATO	rdf_matcher	0.3975010592656391	rdfs:label	rdfs:label	balanc	.
PATO:0000757	balanced	quality	owl:equivalentClass	OBA:VT0001525	balance trait	entity	Lexical|Stemming	PATO	OBA	rdf_matcher	0.3975010592656391	rdfs:label	rdfs:label	balanc	.
PATO:0000185	balance	quality	owl:equivalentClass	OBA:VT0001525	balance trait	entity	Lexical|Stemming	PATO	OBA	rdf_matcher	0.3975010592656391	rdfs:label	rdfs:label	balanc	.
ECOCORE:00000023	autotroph	entity	owl:equivalentClass	MICRO:0001456	autotrophic	prokaryotic metabolic quality	Lexical|Stemming	ECOCORE	MICRO	rdf_matcher	0.3975010592656391	rdfs:label	rdfs:label	autotroph	.
MICRO:0001456	autotrophic	prokaryotic metabolic quality	owl:equivalentClass	ECOCORE:00000023	autotroph	entity	Lexical|Stemming	MICRO	ECOCORE	rdf_matcher	0.3975010592656391	rdfs:label	rdfs:label	autotroph	.
ECOCORE:00000172	anaerobe	entity	owl:equivalentClass	MICRO:0000495	anaerobic	thing	Lexical|Stemming	ECOCORE	MICRO	rdf_matcher	0.3975010592656391	rdfs:label	rdfs:label	anaerob	.
MICRO:0001517	anaerobe	prokaryotic metabolically differentiated cell	owl:equivalentClass	PATO:0001456	anaerobic	quality	Lexical|Stemming	MICRO	PATO	rdf_matcher	0.3975010592656391	rdfs:label	rdfs:label	anaerob	.
PATO:0001456	anaerobic	quality	owl:equivalentClass	MICRO:0001517	anaerobe	prokaryotic metabolically differentiated cell	Lexical|Stemming	PATO	MICRO	rdf_matcher	0.3975010592656391	rdfs:label	rdfs:label	anaerob	.
MICRO:0000495	anaerobic	thing	owl:equivalentClass	ECOCORE:00000172	anaerobe	entity	Lexical|Stemming	MICRO	ECOCORE	rdf_matcher	0.3975010592656391	rdfs:label	rdfs:label	anaerob	.
MICRO:0001547	alkaliphilic	entity	owl:equivalentClass	OMP:0005011	alkaliphile	microbial_phenotype	Lexical|Stemming	MICRO	OMP	rdf_matcher	0.3975010592656391	rdfs:label	rdfs:label	alkaliphil	.
OMP:0005011	alkaliphile	microbial_phenotype	owl:equivalentClass	MICRO:0001547	alkaliphilic	entity	Lexical|Stemming	OMP	MICRO	rdf_matcher	0.3975010592656391	rdfs:label	rdfs:label	alkaliphil	.
ECOCORE:00000173	aerobe	entity	owl:equivalentClass	MICRO:0000494	aerobic	thing	Lexical|Stemming	ECOCORE	MICRO	rdf_matcher	0.3975010592656391	rdfs:label	rdfs:label	aerob	.
MICRO:0001514	aerobe	prokaryotic metabolically differentiated cell	owl:equivalentClass	PATO:0001455	aerobic	quality	Lexical|Stemming	MICRO	PATO	rdf_matcher	0.3975010592656391	rdfs:label	rdfs:label	aerob	.
PATO:0001455	aerobic	quality	owl:equivalentClass	MICRO:0001514	aerobe	prokaryotic metabolically differentiated cell	Lexical|Stemming	PATO	MICRO	rdf_matcher	0.3975010592656391	rdfs:label	rdfs:label	aerob	.
MICRO:0000494	aerobic	thing	owl:equivalentClass	ECOCORE:00000173	aerobe	entity	Lexical|Stemming	MICRO	ECOCORE	rdf_matcher	0.3975010592656391	rdfs:label	rdfs:label	aerob	.
OMP:0005205	adhesion phenotype	microbial_phenotype	owl:equivalentClass	PATO:0002331	adhesive	quality	Lexical|Stemming	OMP	PATO	rdf_matcher	0.3975010592656391	rdfs:label	rdfs:label	adhes	.
OMP:0005205	adhesion phenotype	microbial_phenotype	owl:equivalentClass	PATO:0001431	adhesivity	quality	Lexical|Stemming	OMP	PATO	rdf_matcher	0.3975010592656391	rdfs:label	rdfs:label	adhes	.
PATO:0002331	adhesive	quality	owl:equivalentClass	OMP:0005205	adhesion phenotype	microbial_phenotype	Lexical|Stemming	PATO	OMP	rdf_matcher	0.3975010592656391	rdfs:label	rdfs:label	adhes	.
PATO:0001431	adhesivity	quality	owl:equivalentClass	OMP:0005205	adhesion phenotype	microbial_phenotype	Lexical|Stemming	PATO	OMP	rdf_matcher	0.3975010592656391	rdfs:label	rdfs:label	adhes	.
MICRO:0000424	septate filaments	filament septation	owl:equivalentClass	OMP:0007149	septation phenotype	microbial_phenotype	Lexical|Stemming	MICRO	OMP	rdf_matcher	0.3648168943125441	oio:hasRelatedSynonym	rdfs:label	septat	.
OMP:0007149	septation phenotype	microbial_phenotype	owl:equivalentClass	MICRO:0000424	septate filaments	filament septation	Lexical|Stemming	OMP	MICRO	rdf_matcher	0.3648168943125441	rdfs:label	oio:hasRelatedSynonym	septat	.
OBA:VT0001930	meiosis trait	entity	owl:equivalentClass	OMP:0007561	meiotic nuclear division phenotype	microbial_phenotype	Lexical|Stemming	OBA	OMP	rdf_matcher	0.3648168943125441	rdfs:label	oio:hasRelatedSynonym	meiosi	.
OMP:0007561	meiotic nuclear division phenotype	microbial_phenotype	owl:equivalentClass	OBA:VT0001930	meiosis trait	entity	Lexical|Stemming	OMP	OBA	rdf_matcher	0.3648168943125441	oio:hasRelatedSynonym	rdfs:label	meiosi	.
OBA:VT0001882	lactation trait	entity	owl:equivalentClass	MICRO:0000963	lactic acid assimilation assay	lactic acid assimilation assay	Lexical|Stemming	OBA	MICRO	rdf_matcher	0.3648168943125441	rdfs:label	oio:hasRelatedSynonym	lactat	.
MICRO:0000963	lactic acid assimilation assay	lactic acid assimilation assay	owl:equivalentClass	OBA:VT0001882	lactation trait	entity	Lexical|Stemming	MICRO	OBA	rdf_matcher	0.3648168943125441	oio:hasRelatedSynonym	rdfs:label	lactat	.
OBA:0000121	pH	oba	owl:equivalentClass	MICRO:0001157	pH	pH	Lexical	OBA	MICRO	rdf_matcher	0.3181120001817404	rdfs:label	rdfs:label	ph	.
MICRO:0001157	pH	pH	owl:equivalentClass	OBA:0000121	pH	oba	Lexical	MICRO	OBA	rdf_matcher	0.3181120001817404	rdfs:label	rdfs:label	ph	.
